,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge
1042,GePbO3,GePbO3_Va_O2,2.5365,-1.9292281530000004,2.6186738845561237,2.8269104136288705,1.9985494945736104,1
1043,GePbO3,GePbO3_Va_O3,2.5365,-1.9292281530000004,2.6719584035434787,2.8677407307027503,2.198191898782447,1
1044,InBO3,InBO3_Va_O1,2.7299,-2.460089823833333,2.4200000000000004,2.938655761671348,3.796390813307494,1
1045,K2Al2Sb2O7,K2Al2Sb2O7_Va_O1,3.4046000000000003,-2.5361834362307683,1.897459853782812,2.259956638137561,3.5163127772897784,1
1046,K2Al2Sb2O7,K2Al2Sb2O7_Va_O2,3.4046000000000003,-2.5361834362307683,2.039349228814054,1.6530687004716047,4.88619116443071,1
1047,K2BeO2,K2BeO2_Va_O1,2.9366000000000003,-2.1087224357000003,1.0788354602723205,1.1404806477997904,5.163893337289377,1
1048,K2BeO2,K2BeO2_Va_O2,2.9366000000000003,-2.1087224357000003,1.1792865484720894,2.165033297398809,4.742982562926423,1
1049,K2LiBO3,K2LiBO3_Va_O1,3.6622,-2.3490071212142856,1.2714838951610274,2.5262098679396505,4.57635456343089,1
1050,K2LiBO3,K2LiBO3_Va_O2,3.6622,-2.3490071212142856,1.2992833897480602,2.2797618753094913,4.670710104197313,1
1051,K2LiBO3,K2LiBO3_Va_O3,3.6622,-2.3490071212142856,1.2815457450993528,2.5853234554880604,4.6046470544826335,1
1052,K2MgO2,K2MgO2_Va_O1,2.5940000000000003,-1.9796745647,1.0370545008364616,1.037646905077546,4.766037959143095,1
1053,K2Na4Be2O5,K2Na4Be2O5_Va_O1,2.5279,-2.0190970670928374,1.079207477104536,1.368427025468652,4.988815140274307,1
1054,K2Na4Be2O5,K2Na4Be2O5_Va_O2,2.5279,-2.0190970670928374,1.2249327298458936,2.2681964729952075,4.790729932173514,1
1055,K2NaTlO3,K2NaTlO3_Va_O1,1.3018,-1.4404617283407233,1.056891181663265,1.121879618375898,2.017908364440763,1
1056,K2NaTlO3,K2NaTlO3_Va_O2,1.3018,-1.4404617283407233,1.044136746349314,1.1368770722414523,2.022085018272592,1
1057,K2NaTlO3,K2NaTlO3_Va_O3,1.3018,-1.4404617283407233,1.1982290052571076,1.5421633781646564,2.0063104774511027,1
1058,K2O,K2O_Va_O1,1.7232,-1.2478575836666663,0.82,0.3385650409912411,4.193671011566598,1
1059,K2Pb2O3,K2Pb2O3_Va_O1,1.5620000000000005,-1.5674005930000003,1.6435533525261856,2.440610641714416,2.554019277455571,1
1060,K2PbO2,K2PbO2_Va_O1,1.8729,-1.5445868726999992,1.5280700757987018,1.898156144499617,2.5819897758700217,1
1061,K2PbO2,K2PbO2_Va_O2,1.8729,-1.5445868726999992,1.22109028649284,1.2729591666383462,3.0487539594634914,1
1062,K2PbO2,K2PbO2_Va_O3,1.8729,-1.5445868726999992,1.241948254313536,1.1819441292291633,3.03423931882561,1
1063,K2PbO2,K2PbO2_Va_O4,1.8729,-1.5445868726999992,1.6398893590728936,1.866650441134311,2.608380711495526,1
1064,K2SnO3,K2SnO3_Va_O1,2.1971,-1.960791325583334,1.6419808485156369,1.9660257004440127,2.7083163234545067,1
1065,K2SnO3,K2SnO3_Va_O2,2.1971,-1.960791325583334,1.4201159474305936,0.981756732522758,3.071916170175963,1
1066,K3AlO3,K3AlO3_Va_O1,2.9283,-2.2661893055714293,1.0800495065327116,1.0387619461920332,4.9804764836406115,1
1067,K3AlO3,K3AlO3_Va_O2,2.9283,-2.2661893055714293,1.2786564924728616,2.053009951415153,4.684701807750381,1
1068,K3BiO3,K3BiO3_Va_O1,2.9837,-1.6843301366428576,1.1934222549807096,1.288544118901772,2.2745174388482727,1
1069,K3BiO4,K3BiO4_Va_O3,1.2363,-1.647860952375,1.3596332206159163,1.1099608188972532,1.5487542853672414,1
1070,K3BiO4,K3BiO4_Va_O4,1.2363,-1.647860952375,1.7553476780368211,2.1460719008515103,0.775478670345559,1
1071,K3GaO3,K3GaO3_Va_O1,2.6601,-1.896276210928572,1.1061070957060146,1.0603584466270697,3.8521601695684087,1
1072,K3GaO3,K3GaO3_Va_O2,2.6601,-1.896276210928572,1.333852158847869,1.8971655830202352,3.4407180467901943,1
1073,K3SbO3,K3SbO3_Va_O1,3.2578,-1.824618118785715,1.2538072174838404,1.6317101373212508,2.9598832095543823,1
1074,K4Be3O5,K4Be3O5_Va_O1,3.2212,-2.308588006000001,1.257701346762865,2.184786527545679,5.304838265804646,1
1075,K4Be3O5,K4Be3O5_Va_O2,3.2212,-2.308588006000001,1.183539486966224,1.3781464907697278,4.82410303120105,1
1076,K4Be3O5,K4Be3O5_Va_O3,3.2212,-2.308588006000001,1.184784264141722,1.4398180871089854,4.754746225019637,1
1077,K4PbO4,K4PbO4_Va_O1,1.6806,-1.5853561968888892,1.2224163988574512,0.8796687145391631,2.217789534479252,1
1078,K4PbO4,K4PbO4_Va_O2,1.6806,-1.5853561968888892,1.1979646371667434,0.8175647508665369,2.312484327438762,1
1079,K4PbO4,K4PbO4_Va_O3,1.6806,-1.5853561968888892,1.2120385651215948,0.8685292194312457,2.0083447538485046,1
1080,K4PbO4,K4PbO4_Va_O4,1.6806,-1.5853561968888892,1.3188050139552487,0.9202323024462608,1.847330687533206,1
1081,K4SnO4,K4SnO4_Va_O1,2.3496,-1.833078164111112,1.1516050551456698,0.9923581387123116,3.37678564136883,1
1082,K4SnO4,K4SnO4_Va_O2,2.3496,-1.833078164111112,1.1681144091918765,1.0352734729656528,3.116226486433191,1
1083,K4SnO4,K4SnO4_Va_O3,2.3496,-1.833078164111112,1.182490890443199,1.056643674357346,3.279844265611324,1
1084,K4SnO4,K4SnO4_Va_O4,2.3496,-1.833078164111112,1.2507091155316088,1.0674981018668082,3.0525128451618926,1
1085,K6MgO4,K6MgO4_Va_O1,1.7312,-1.5861545939090913,0.9224249235006576,0.7547089892170609,4.571643844391261,1
1086,K6MgO4,K6MgO4_Va_O2,1.7312,-1.5861545939090913,0.9188701482320633,0.7077045917073994,4.445217639213089,1
1087,K6Si2O7,K6Si2O7_Va_O1,3.5319,-2.4870975168666662,1.790471193679351,3.797042472662029,3.9435497903432744,1
1088,K6Si2O7,K6Si2O7_Va_O2,3.5319,-2.4870975168666662,1.294650795359,1.7793668779087084,4.7897512475867865,1
1089,K6Si2O7,K6Si2O7_Va_O3,3.5319,-2.4870975168666662,1.2739813815063414,1.7761314716497294,4.762226607959575,1
1090,K6Si2O7,K6Si2O7_Va_O4,3.5319,-2.4870975168666662,1.2557634113310585,1.8032797918292611,4.802013150280963,1
1091,KAsO2,KAsO2_Va_O1,3.7234,-1.893294109499999,2.0428502601032266,3.2521215720271996,1.5395874978376007,1
1092,KAsO2,KAsO2_Va_O2,3.7234,-1.893294109499999,1.588438492138496,2.063522492275746,2.5689774178471234,1
1093,KBO2,KBO2_Va_O1,4.124499999999999,-2.6493241330416666,1.808379796125676,4.31807050059917,3.8515005627139023,1
1094,KBO2,KBO2_Va_O2,4.124499999999999,-2.6493241330416666,1.393001769043842,2.1606247264216587,5.338769835704799,1
1095,KBiO2,KBiO2_Va_O1,1.6872000000000005,-1.7274063657499994,1.6909699068975024,2.182037568463405,2.265751824220533,1
1096,KInO2,KInO2_Va_O1,2.1456,-1.91814239325,1.635850705304314,1.3579253909924716,2.766709773947759,1
1097,KLi2BO3,KLi2BO3_Va_O1,4.11,-2.4615572841190474,1.2855047816897072,2.276321570608822,4.719622517642595,1
1098,KLi2BO3,KLi2BO3_Va_O2,4.11,-2.4615572841190474,1.263958157242166,2.5014175908824923,4.635524387772875,1
1099,KLi3PbO4,KLi3PbO4_Va_O1,1.5082999999999998,-1.8470879364444448,1.553457002119542,1.7256615262604709,1.8838590181351231,1
1100,KLi3PbO4,KLi3PbO4_Va_O2,1.5082999999999998,-1.8470879364444448,1.281159833024811,1.512911135104135,2.111974271506896,1
1101,KLi3PbO4,KLi3PbO4_Va_O3,1.5082999999999998,-1.8470879364444448,1.2242356931611795,1.209322431491664,1.920421022511652,1
1102,KLi3PbO4,KLi3PbO4_Va_O4,1.5082999999999998,-1.8470879364444448,1.1896122047059587,1.1017051414130348,2.47421403917496,1
1103,KLi6BiO6,KLi6BiO6_Va_O1,1.6239,-1.9866970273571427,1.2837101265080295,1.5655095265237282,2.6957476463010774,1
1104,KMgBO3,KMgBO3_Va_O1,4.4397,-2.7871217324444446,1.640229748755042,2.3109804950418784,4.511567241986478,1
1105,KNa2GaO3,KNa2GaO3_Va_O1,2.6474,-1.935132645871921,1.1397465836804015,1.211066657191185,3.8299696617016368,1
1106,KNa2GaO3,KNa2GaO3_Va_O2,2.6474,-1.935132645871921,1.360742949064231,2.119627629136315,3.496530082368097,1
1107,KNa2GaO3,KNa2GaO3_Va_O3,2.6474,-1.935132645871921,1.1333040014952391,1.2326162022518727,3.8217754626960714,1
1108,KNaGeO3,KNaGeO3_Va_O1,2.9851,-2.117326609925288,1.8437766363678552,2.9868647661268186,2.656698835307724,1
1109,KNaGeO3,KNaGeO3_Va_O2,2.9851,-2.117326609925288,1.2895395253474982,1.5852786746896497,3.2792316810022353,1
1110,KNaGeO3,KNaGeO3_Va_O3,2.9851,-2.117326609925288,1.4978200683451948,1.417702878339132,3.0602682000956873,1
1111,KSbO2,KSbO2_Va_O1,1.8589,-1.8866991319999995,1.802212692901336,2.920970269980452,2.301834696591606,1
1112,KSbO3,KSbO3_Va_O1,2.7925,-2.0533213286,2.2357932253282184,1.8010702005981054,2.3911066557473317,1
1113,KTlO,KTlO_Va_O1,1.0755,-1.2013808837777784,1.3166777995745214,2.1122458826960884,2.097587966711301,1
1114,Li2BeSiO4,Li2BeSiO4_Va_O1,5.9582,-2.9697805114583327,1.5815138258799837,2.287370800501437,4.772267248231796,1
1115,Li2BeSiO4,Li2BeSiO4_Va_O2,5.9582,-2.9697805114583327,1.5767993336371335,2.3139119668091293,4.75514875903825,1
1116,Li2BeSiO4,Li2BeSiO4_Va_O3,5.9582,-2.9697805114583327,1.5467056727564814,2.3039801600180567,4.684310813702974,1
1117,Li2BeSiO4,Li2BeSiO4_Va_O4,5.9582,-2.9697805114583327,1.5400985073205262,2.309044243359462,4.7539659546468185,1
1118,Li2CaGeO4,Li2CaGeO4_Va_O1,4.031000000000001,-2.6042605814583326,1.4902274727239526,1.8246241203870817,3.381155232281267,1
1119,Li2GeO3,Li2GeO3_Va_O1,3.4576,-2.322119386944445,1.7564349653506546,2.991069972713284,2.8993290834322334,1
1120,Li2GeO3,Li2GeO3_Va_O2,3.4576,-2.322119386944445,1.3652047087203154,1.5468594223209264,3.248557471547689,1
1121,Li2MgGeO4,Li2MgGeO4_Va_O1,3.7342,-2.5282078089583333,1.5074619169487726,1.6489551223037804,3.5755568662446606,1
1122,Li2MgGeO4,Li2MgGeO4_Va_O2,3.7342,-2.5282078089583333,1.4572596274391074,1.6992928168756496,3.856691844990358,1
1123,Li2MgGeO4,Li2MgGeO4_Va_O3,3.7342,-2.5282078089583333,1.5319867475206712,1.6171333775852283,3.824508658059828,1
1124,Li2O,Li2O_Va_O1,4.8772,-2.061597913888889,0.98,1.168204519962669,5.394661848935825,1
1125,Li2Si2O5,Li2Si2O5_Va_O1,5.181900000000001,-3.0159132185185182,1.4450636453115957,1.6605604586914726,4.953261076265294,1
1126,Li2Si2O5,Li2Si2O5_Va_O2,5.181900000000001,-3.0159132185185182,2.5468374981907833,3.348491891953108,4.703213099538201,1
1127,Li2Si2O5,Li2Si2O5_Va_O3,5.181900000000001,-3.0159132185185182,2.11392758697035,3.5481317001341894,4.668858073937589,1
1128,Li2SiO3,Li2SiO3_Va_O1,5.1448,-2.882895587777778,1.7543676249109714,3.765117542940948,4.319276177913611,1
1129,Li2SiO3,Li2SiO3_Va_O2,5.1448,-2.882895587777778,1.367848009345796,1.9439154367443665,4.866598817486171,1
1130,Li2SnO3,Li2SnO3_Va_O1,3.2893,-2.2246867915277777,1.3884706258381867,1.800804626980335,3.050208851892366,1
1131,Li2SnO3,Li2SnO3_Va_O2,3.2893,-2.2246867915277777,1.421818636299479,1.7373979170556284,2.8710308249028342,1
1132,Li2SnO3,Li2SnO3_Va_O3,3.2893,-2.2246867915277777,1.415499632138764,1.7283811814133587,2.8967368651172647,1
1133,Li3AsO4,Li3AsO4_Va_O1,4.2397,-2.270408983125,1.5169493855184373,1.9209146331378673,2.803130437191342,1
1134,Li3AsO4,Li3AsO4_Va_O2,4.2397,-2.270408983125,1.4626668024848646,1.9366917382193185,2.740268836548691,1
1135,Li3AsO4,Li3AsO4_Va_O3,4.2397,-2.270408983125,1.471247625471115,1.951400765075329,2.690023639579814,1
1136,Li3BO3,Li3BO3_Va_O1,5.2981,-2.5554420863095233,1.309903996244476,2.4966280991303913,4.798277232740048,1
1137,Li3BO3,Li3BO3_Va_O2,5.2981,-2.5554420863095233,1.2733264597235097,2.570793878591606,4.81479731759157,1
1138,Li3BO3,Li3BO3_Va_O3,5.2981,-2.5554420863095233,1.2988153919415162,2.5575295415649366,4.790798412402802,1
1139,Li3BiO4,Li3BiO4_Va_O2,1.5349,-1.884712245,1.6260762693038433,2.07351588992375,1.1477907378204235,1
1140,Li3SbO4,Li3SbO4_Va_O1,3.2216999999999993,-2.2137175437499996,1.6490904880882649,2.4738478379801805,2.4431457241635783,1
1141,Li3SbO4,Li3SbO4_Va_O2,3.2216999999999993,-2.2137175437499996,1.249083567388437,1.5750525954426997,2.9084295209751048,1
1142,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O1,4.785500000000001,-2.778116286666667,1.340732269050028,2.4144545403935864,4.5741670194596376,1
1143,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O2,4.785500000000001,-2.778116286666667,1.3057261438173848,2.4188471647073015,4.637922226923833,1
1144,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O3,4.785500000000001,-2.778116286666667,1.4787474353863248,2.4910067969527896,4.526859448672085,1
1145,Li4GeO4,Li4GeO4_Va_O1,4.0272,-2.2978871192592587,1.3868120812400504,1.7684252098683788,3.6959301576102,1
1146,Li4GeO4,Li4GeO4_Va_O2,4.0272,-2.2978871192592587,1.3543613916205228,1.7241108942456838,3.66248291868375,1
1147,Li4PbO4,Li4PbO4_Va_O1,1.3723,-1.919143204259259,1.3569145958822,1.4253715182763198,2.1865220996843924,1
1148,Li4PbO4,Li4PbO4_Va_O2,1.3723,-1.919143204259259,1.3792494173530598,1.3452002584233933,2.0009381509209208,1
1149,Li5BiO5,Li5BiO5_Va_O1,1.5062,-1.9488605756060613,1.203554022203606,1.7397699228723302,1.130028362537688,1
1150,Li5BiO5,Li5BiO5_Va_O2,1.5062,-1.9488605756060613,1.540209613620437,2.2017752713403484,1.2540834193388917,1
1151,Li5BiO5,Li5BiO5_Va_O3,1.5062,-1.9488605756060613,1.225025306062086,1.5569234638985447,1.1274434404132567,1
1152,Li5SbO5,Li5SbO5_Va_O1,3.0783000000000005,-2.198206253787879,1.2491845381245323,1.9795843312888224,3.3423336575651836,1
1153,Li5SbO5,Li5SbO5_Va_O2,3.0783000000000005,-2.198206253787879,1.6322392020531835,2.5550155181691467,2.663135769683146,1
1154,Li5SbO5,Li5SbO5_Va_O3,3.0783000000000005,-2.198206253787879,1.2755332551970529,1.7738628893716877,3.109740084353767,1
1155,Li8SnO6,Li8SnO6_Va_O1,4.0517,-2.1430056621111113,1.1728702208159925,1.3628324117250872,4.167119142955207,1
1156,LiAlO2,LiAlO2_Va_O1,4.6288,-3.082882981458333,1.4296001480574805,1.921063569350896,5.3113964874873085,1
1157,LiAsO3,LiAsO3_Va_O1,3.650700000000001,-1.986835451666666,2.233158903361803,2.5089847451795455,1.833802127280544,1
1158,LiBO2,LiBO2_Va_O1,5.501,-2.7379905412500003,2.017867839658265,3.950952674776848,4.363379278611207,1
1159,LiBO2,LiBO2_Va_O2,5.501,-2.7379905412500003,1.380511775489672,2.1398734688602414,5.160450099693747,1
1160,LiGaO2,LiGaO2_Va_O1,3.2567000000000004,-2.3788747770833334,1.5743574027522462,2.0062090249688924,3.718531280734654,1
1161,LiGaO2,LiGaO2_Va_O2,3.2567000000000004,-2.3788747770833334,1.5232149763392335,2.0266717357714397,3.67421222321705,1
1162,LiGeBO4,LiGeBO4_Va_O1,4.3668,-2.4948268210714293,2.1423009090226213,2.7284502198952163,2.572869204346727,1
1163,LiInGeO4,LiInGeO4_Va_O1,2.1927000000000003,-2.173107275119047,2.179260467474238,2.3440319972379275,2.6099674851999417,1
1164,LiInGeO4,LiInGeO4_Va_O2,2.1927000000000003,-2.173107275119047,1.9411984979021404,2.1485906027408217,2.462921302607313,1
1165,LiInGeO4,LiInGeO4_Va_O3,2.1927000000000003,-2.173107275119047,1.9675439401673396,1.935897082154968,2.5773024485981955,1
1166,LiInO2,LiInO2_Va_O1,1.9281999999999997,-2.0632245620833327,1.4302139050490523,1.639714659382878,2.8487626147824177,1
1167,LiInSiO4,LiInSiO4_Va_O1,3.0281,-2.6540285472619045,2.1348981284626527,2.615830962606502,3.727348483813985,1
1168,LiInSiO4,LiInSiO4_Va_O2,3.0281,-2.6540285472619045,1.9533932384269577,2.246415449729202,4.076972809958,1
1169,LiInSiO4,LiInSiO4_Va_O3,3.0281,-2.6540285472619045,1.9401956693506897,2.154711932666509,3.974789491554675,1
1170,LiSb3O8,LiSb3O8_Va_O1,1.1262,-1.960145810277778,2.5763752285228496,2.7469254629996245,1.849254780928932,1
1171,LiSb3O8,LiSb3O8_Va_O3,1.1262,-1.960145810277778,2.5571000482100716,2.735852057888418,2.0184643231303534,1
1172,LiSb3O8,LiSb3O8_Va_O4,1.1262,-1.960145810277778,2.5187492582146556,2.795003904936185,2.220868413031444,1
1173,LiSbO3,LiSbO3_Va_O1,2.3049999999999997,-2.118194097166666,2.185232051394197,2.4652643178020996,2.2580275770608704,1
1174,LiSbO3,LiSbO3_Va_O2,2.3049999999999997,-2.118194097166666,2.239950188964073,2.6229005923662303,2.37227196752787,1
1175,Mg(GaO2)2,Mg(GaO2)2_Va_O1,2.6435999999999997,-2.5373796199999994,2.057437557842043,2.164471286507033,3.6380664887006926,1
1176,Mg(GaO2)2,Mg(GaO2)2_Va_O2,2.6435999999999997,-2.5373796199999994,2.164791428412206,2.4422308896483296,3.1698068775387283,1
1177,Mg(SbO2)2,Mg(SbO2)2_Va_O1,2.3566000000000003,-2.1705149424999997,2.247257477502938,2.5266811950259194,2.860763779915909,1
1178,Mg(SbO2)2,Mg(SbO2)2_Va_O2,2.3566000000000003,-2.1705149424999997,2.3913436234518324,3.5438403880333182,1.9912609257496865,1
1179,Mg(SbO3)2,Mg(SbO3)2_Va_O1,1.2204999999999997,-2.227293432222222,2.623422811678609,2.951558788863369,2.4889338325132977,1
1180,Mg(SbO3)2,Mg(SbO3)2_Va_O2,1.2204999999999997,-2.227293432222222,2.6181543766427833,2.9552288083076332,2.3917528865939337,1
1181,Mg2GeO4,Mg2GeO4_Va_O1,3.2892,-2.729311635,2.054104618635752,1.9219571448136403,3.2302376169379476,1
1182,Mg2GeO4,Mg2GeO4_Va_O2,3.2892,-2.729311635,1.988359071101306,2.036416461331928,3.4509369529496805,1
1183,Mg2GeO4,Mg2GeO4_Va_O3,3.2892,-2.729311635,2.000085437055408,2.560866760737587,3.0765098272005504,1
1184,Mg2SiO4,Mg2SiO4_Va_O1,4.7105,-3.2217519799999996,2.0246774317016203,2.240792191255425,4.5926833525203286,1
1185,Mg2SiO4,Mg2SiO4_Va_O2,4.7105,-3.2217519799999996,1.9624047356842675,2.4262009460250775,4.649780656707315,1
1186,Mg2SiO4,Mg2SiO4_Va_O3,4.7105,-3.2217519799999996,1.978143668023242,2.739128908889802,4.648770753755263,1
1187,Mg2SnO4,Mg2SnO4_Va_O1,2.6452,-2.6716233064285717,2.095557891012285,2.2622130596147794,3.445613433734602,1
1188,Mg2SnO4,Mg2SnO4_Va_O2,2.6452,-2.6716233064285717,1.967551878218179,1.545521679732672,3.8948726978751154,1
1189,Mg3(AsO4)2,Mg3(AsO4)2_Va_O1,3.7674,-2.457165634230768,2.338025179654921,2.013496418375219,2.378696591998212,1
1190,Mg3(AsO4)2,Mg3(AsO4)2_Va_O2,3.7674,-2.457165634230768,2.2844127882122516,2.3976041183048076,2.551979886602851,1
1191,Mg3(AsO4)2,Mg3(AsO4)2_Va_O3,3.7674,-2.457165634230768,2.3589508755567294,2.0266475576627507,2.497820465883896,1
1192,Mg3(AsO4)2,Mg3(AsO4)2_Va_O4,3.7674,-2.457165634230768,2.32432191979167,2.3127244859187024,2.30908271407952,1
1193,Mg3(BO3)2,Mg3(BO3)2_Va_O1,5.2993,-3.0366663284848485,1.9707507475268855,2.6416591668978153,4.674546028049226,1
1194,Mg3(BO3)2,Mg3(BO3)2_Va_O2,5.2993,-3.0366663284848485,1.9277663201587751,2.850843494361607,4.593497366676403,1
1195,MgAl2O4,MgAl2O4_Va_O1,5.2208,-3.374314229285714,2.023271694617387,2.037486965492664,4.722538555524991,1
1196,MgAlBO4,MgAlBO4_Va_O1,6.1708,-3.1794655105952385,2.0794309741139076,2.457303791882284,4.503854627435,1
1197,MgAlBO4,MgAlBO4_Va_O2,6.1708,-3.1794655105952385,2.1534267881880895,2.973982215156041,4.370005160963691,1
1198,MgAlBO4,MgAlBO4_Va_O3,6.1708,-3.1794655105952385,2.1190235037455056,2.974761815078296,4.0292365689228475,1
1199,MgGeO3,MgGeO3_Va_O2,2.3566000000000003,-2.560048076,2.319051462619258,2.264710052985627,2.9719445397549222,1
1200,MgGeO3,MgGeO3_Va_O3,2.3566000000000003,-2.560048076,2.0764563078768257,2.732291460717855,3.183161584947804,1
1201,MgO,MgO_Va_O1,4.6587,-3.0533666124999996,1.31,1.800415362880493,5.095554197893554,1
1202,MgSn(BO3)2,MgSn(BO3)2_Va_O1,3.8378,-2.715067036333334,2.371666666666667,2.891234791700079,3.908011292125682,1
1203,Na2BeB2O5,Na2BeB2O5_Va_O1,4.9742999999999995,-2.7277114356436787,1.65730608690873,2.517199382828254,4.811121613656218,1
1204,Na2BeB2O5,Na2BeB2O5_Va_O2,4.9742999999999995,-2.7277114356436787,1.6104044454637272,2.3773495766865684,4.91211765490661,1
1205,Na2BeB2O5,Na2BeB2O5_Va_O3,4.9742999999999995,-2.7277114356436787,2.026290733812957,3.633782413541698,4.030117288565226,1
1206,Na2GeO3,Na2GeO3_Va_O1,2.9417999999999997,-2.139358738850575,1.840543768294723,2.927860965346632,3.0169048089132984,1
1207,Na2GeO3,Na2GeO3_Va_O2,2.9417999999999997,-2.139358738850575,1.365304953105308,1.4611478420306878,3.5215046369980003,1
1208,Na2MgGeO4,Na2MgGeO4_Va_O1,3.2445999999999997,-2.382190906012931,1.533354860746701,1.5603384917226282,3.789801400804652,1
1209,Na2MgGeO4,Na2MgGeO4_Va_O2,3.2445999999999997,-2.382190906012931,1.4920368630224898,1.611244233884411,3.984870494950236,1
1210,Na2MgGeO4,Na2MgGeO4_Va_O3,3.2445999999999997,-2.382190906012931,1.5318908343383142,1.5386317011223445,4.038707037031657,1
1211,Na2MgGeO4,Na2MgGeO4_Va_O4,3.2445999999999997,-2.382190906012931,1.4981705929595217,1.5944566503797444,3.931013029966227,1
1212,Na2MgSiO4,Na2MgSiO4_Va_O1,3.8845,-2.807341548512931,1.5434786900483108,1.9345832075887304,5.096893673014891,1
1213,Na2MgSiO4,Na2MgSiO4_Va_O2,3.8845,-2.807341548512931,1.509652048946425,1.9706985650732225,5.112463167882508,1
1214,Na2MgSiO4,Na2MgSiO4_Va_O3,3.8845,-2.807341548512931,1.5349604349221158,1.924140824990511,5.151044594503962,1
1215,Na2MgSiO4,Na2MgSiO4_Va_O4,3.8845,-2.807341548512931,1.5091475872257534,1.9904116681323507,5.147661759141305,1
1216,Na2Sb4O7,Na2Sb4O7_Va_O1,2.9387999999999996,-1.8557798171618032,2.051127537584742,2.788231272117096,2.1786372697280907,1
1217,Na2Sb4O7,Na2Sb4O7_Va_O2,2.9387999999999996,-1.8557798171618032,2.392913981072047,2.92493481971893,1.9355770216980128,1
1218,Na2Sb4O7,Na2Sb4O7_Va_O4,2.9387999999999996,-1.8557798171618032,1.9446082369744648,2.7746603316008605,2.104163990177173,1
1219,Na2SiO3,Na2SiO3_Va_O1,3.9955000000000007,-2.6992391030172413,1.855558496948309,3.681385195710336,4.4648771823746785,1
1220,Na2SiO3,Na2SiO3_Va_O2,3.9955000000000007,-2.6992391030172413,1.388390723489074,1.792391604112825,5.17305038118903,1
1221,Na2SnO3,Na2SnO3_Va_O1,2.7495000000000003,-2.072807835933908,1.4911487521056277,1.4582995518409103,3.558155047793867,1
1222,Na2SnO3,Na2SnO3_Va_O2,2.7495000000000003,-2.072807835933908,1.5086257672724364,1.4058614474089528,3.395580088330406,1
1223,Na2SnO3,Na2SnO3_Va_O3,2.7495000000000003,-2.072807835933908,1.5036822579574365,1.392117409965449,3.4023651731331146,1
1224,Na3AsO4,Na3AsO4_Va_O1,3.3761,-2.0528031474568964,1.5169268366869164,1.8565538228334355,3.030048468346367,1
1225,Na3AsO4,Na3AsO4_Va_O2,3.3761,-2.0528031474568964,1.5367031765163404,1.7974362153886294,3.1197909095144567,1
1226,Na3AsO4,Na3AsO4_Va_O3,3.3761,-2.0528031474568964,1.506927484517736,1.8441806235112188,2.9978316773116926,1
1227,Na3BO3,Na3BO3_Va_O1,3.1534999999999997,-2.267062791974549,1.2791005784099043,2.5156331496583024,4.728196967019841,1
1228,Na3BO3,Na3BO3_Va_O2,3.1534999999999997,-2.267062791974549,1.286527059552988,2.540594051134821,4.82580436655018,1
1229,Na3BO3,Na3BO3_Va_O3,3.1534999999999997,-2.267062791974549,1.275167480053936,2.5076310503212467,4.694706170474214,1
1230,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O1,4.4380999999999995,-2.980470083643678,1.8471761549408487,2.790443129075856,5.0003888284266065,1
1231,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O2,4.4380999999999995,-2.980470083643678,1.7295615398358943,2.170270650780994,4.746174009947638,1
1232,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O3,4.4380999999999995,-2.980470083643678,1.7437640896550468,2.8485747131758306,5.0223060689854755,1
1233,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O4,4.4380999999999995,-2.980470083643678,1.6783995270293637,2.230243770555039,4.604589477799531,1
1234,Na3BiO3,Na3BiO3_Va_O1,2.9553000000000003,-1.7198474360221674,1.202518516146676,1.4271764364664796,2.877220856159844,1
1235,Na3Ca2BiO6,Na3Ca2BiO6_Va_O1,1.6995999999999998,-2.2832010116379307,1.323744276820216,1.2933481692786652,2.7329256275526452,1
1236,Na3Ca2BiO6,Na3Ca2BiO6_Va_O2,1.6995999999999998,-2.2832010116379307,1.313010179808343,1.3131171741855656,2.571343594147365,1
1237,Na3SbO3,Na3SbO3_Va_O1,3.0228999999999995,-1.8600301767364535,1.233599171476406,2.1216840746030035,3.2056987946041007,1
1238,Na3SbO4,Na3SbO4_Va_O1,2.3398999999999996,-2.005708985581896,1.3280034752738212,1.3499101437245435,3.4103527758693684,1
1239,Na3SbO4,Na3SbO4_Va_O2,2.3398999999999996,-2.005708985581896,1.6896411543269056,2.389389527496937,2.704322900920076,1
1240,Na3TlO2,Na3TlO2_Va_O1,1.8859,-1.3479438054980846,1.040080706544037,1.611030909279504,3.5318415458428083,1
1241,Na3TlO2,Na3TlO2_Va_O2,1.8859,-1.3479438054980846,1.156222978173973,1.9992228719371068,2.990052550501116,1
1242,Na4As2O7,Na4As2O7_Va_O2,3.3173,-2.0155756674005305,1.6314853634769144,1.970287759152461,2.398127468707476,1
