,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vacancy_index,vr_max,Eb_sum
1182,Mg2GeO4,Mg2GeO4_Va_O2,3.2892,-2.729311635,1.988359071101306,2.036416461331928,3.4509369529496805,1,95,-1.502819088333178,8.677360772222874
1183,Mg2GeO4,Mg2GeO4_Va_O3,3.2892,-2.729311635,2.000085437055408,2.560866760737587,3.0765098272005504,1,111,-1.502819088333178,8.585291740313316
1184,Mg2SiO4,Mg2SiO4_Va_O1,4.7105,-3.2217519799999996,2.0246774317016203,2.240792191255425,4.5926833525203286,1,79,-2.356834901289411,8.954246901597735
1185,Mg2SiO4,Mg2SiO4_Va_O2,4.7105,-3.2217519799999996,1.9624047356842675,2.4262009460250775,4.649780656707315,1,95,-2.356834901289411,9.252818974122412
1186,Mg2SiO4,Mg2SiO4_Va_O3,4.7105,-3.2217519799999996,1.978143668023242,2.739128908889802,4.648770753755263,1,111,-2.356834901289411,9.0555415275473
1187,Mg2SnO4,Mg2SnO4_Va_O1,2.6452,-2.6716233064285717,2.095557891012285,2.2622130596147794,3.445613433734602,1,335,-1.538575818365933,7.6472084383060555
1188,Mg2SnO4,Mg2SnO4_Va_O2,2.6452,-2.6716233064285717,1.967551878218179,1.545521679732672,3.8948726978751154,1,287,-1.538575818365933,7.254056874175092
1189,Mg3(AsO4)2,Mg3(AsO4)2_Va_O1,3.7674,-2.457165634230768,2.338025179654921,2.013496418375219,2.378696591998212,1,311,-0.6589084382122885,6.013779133895397
1190,Mg3(AsO4)2,Mg3(AsO4)2_Va_O2,3.7674,-2.457165634230768,2.2844127882122516,2.3976041183048076,2.551979886602851,1,299,-0.6589084382122885,6.105057711051703
1191,Mg3(AsO4)2,Mg3(AsO4)2_Va_O3,3.7674,-2.457165634230768,2.3589508755567294,2.0266475576627507,2.497820465883896,1,287,-0.6589084382122885,6.020501893995622
1192,Mg3(AsO4)2,Mg3(AsO4)2_Va_O4,3.7674,-2.457165634230768,2.32432191979167,2.3127244859187024,2.30908271407952,1,275,-0.6589084382122885,6.067566815228143
1193,Mg3(BO3)2,Mg3(BO3)2_Va_O1,5.2993,-3.0366663284848485,1.9707507475268855,2.6416591668978153,4.674546028049226,1,395,-2.1905056483979153,8.938517942651082
1194,Mg3(BO3)2,Mg3(BO3)2_Va_O2,5.2993,-3.0366663284848485,1.9277663201587751,2.850843494361607,4.593497366676403,1,359,-2.1905056483979153,9.677891596779926
1195,MgAl2O4,MgAl2O4_Va_O1,5.2208,-3.374314229285714,2.023271694617387,2.037486965492664,4.722538555524991,1,447,-2.8945619964631555,9.571409215792725
1196,MgAlBO4,MgAlBO4_Va_O1,6.1708,-3.1794655105952385,2.0794309741139076,2.457303791882284,4.503854627435,1,119,-2.1905056483979153,10.2382254579334
1197,MgAlBO4,MgAlBO4_Va_O2,6.1708,-3.1794655105952385,2.1534267881880895,2.973982215156041,4.370005160963691,1,143,-2.1905056483979153,10.553247448186655
1198,MgAlBO4,MgAlBO4_Va_O3,6.1708,-3.1794655105952385,2.1190235037455056,2.974761815078296,4.0292365689228475,1,167,-2.1905056483979153,11.630746453685758
1199,MgGeO3,MgGeO3_Va_O2,2.3566000000000003,-2.560048076,2.319051462619258,2.264710052985627,2.9719445397549222,1,63,-1.502819088333178,7.043483676796338
1200,MgGeO3,MgGeO3_Va_O3,2.3566000000000003,-2.560048076,2.0764563078768257,2.732291460717855,3.183161584947804,1,79,-1.502819088333178,8.503843979526707
1201,MgO,MgO_Va_O1,4.6587,-3.0533666124999996,1.31,1.800415362880493,5.095554197893554,1,63,-3.116950431898758,10.345144576146483
1202,MgSn(BO3)2,MgSn(BO3)2_Va_O1,3.8378,-2.715067036333334,2.371666666666667,2.891234791700079,3.908011292125682,1,269,-1.538575818365933,8.116717412419618
1203,Na2BeB2O5,Na2BeB2O5_Va_O1,4.9742999999999995,-2.7277114356436787,1.65730608690873,2.517199382828254,4.811121613656218,1,479,-2.158566424325179,10.062855400794815
1204,Na2BeB2O5,Na2BeB2O5_Va_O2,4.9742999999999995,-2.7277114356436787,1.6104044454637272,2.3773495766865684,4.91211765490661,1,383,-2.158566424325179,10.014281350767188
1205,Na2BeB2O5,Na2BeB2O5_Va_O3,4.9742999999999995,-2.7277114356436787,2.026290733812957,3.633782413541698,4.030117288565226,1,431,-2.158566424325179,12.064328761627902
1206,Na2GeO3,Na2GeO3_Va_O1,2.9417999999999997,-2.139358738850575,1.840543768294723,2.927860965346632,3.0169048089132984,1,63,-1.502819088333178,9.45259282912234
1207,Na2GeO3,Na2GeO3_Va_O2,2.9417999999999997,-2.139358738850575,1.365304953105308,1.4611478420306878,3.5215046369980003,1,95,-1.502819088333178,7.435737915568156
1208,Na2MgGeO4,Na2MgGeO4_Va_O1,3.2445999999999997,-2.382190906012931,1.533354860746701,1.5603384917226282,3.789801400804652,1,179,-1.502819088333178,7.502824551472914
1209,Na2MgGeO4,Na2MgGeO4_Va_O2,3.2445999999999997,-2.382190906012931,1.4920368630224898,1.611244233884411,3.984870494950236,1,215,-1.502819088333178,7.7932326073790215
1210,Na2MgGeO4,Na2MgGeO4_Va_O3,3.2445999999999997,-2.382190906012931,1.5318908343383142,1.5386317011223445,4.038707037031657,1,251,-1.502819088333178,7.5143537896676325
1211,Na2MgGeO4,Na2MgGeO4_Va_O4,3.2445999999999997,-2.382190906012931,1.4981705929595217,1.5944566503797444,3.931013029966227,1,287,-1.502819088333178,7.749177127098218
1212,Na2MgSiO4,Na2MgSiO4_Va_O1,3.8845,-2.807341548512931,1.5434786900483108,1.9345832075887304,5.096893673014891,1,179,-2.158566424325179,8.179500298710876
1213,Na2MgSiO4,Na2MgSiO4_Va_O2,3.8845,-2.807341548512931,1.509652048946425,1.9706985650732225,5.112463167882508,1,215,-2.158566424325179,8.457004455542853
1214,Na2MgSiO4,Na2MgSiO4_Va_O3,3.8845,-2.807341548512931,1.5349604349221158,1.924140824990511,5.151044594503962,1,287,-2.158566424325179,8.308779777308736
1215,Na2MgSiO4,Na2MgSiO4_Va_O4,3.8845,-2.807341548512931,1.5091475872257534,1.9904116681323507,5.147661759141305,1,269,-2.158566424325179,8.514435167038766
1216,Na2Sb4O7,Na2Sb4O7_Va_O1,2.9387999999999996,-1.8557798171618032,2.051127537584742,2.788231272117096,2.1786372697280907,1,299,-1.2369755737418262,8.77882854366828
1217,Na2Sb4O7,Na2Sb4O7_Va_O2,2.9387999999999996,-1.8557798171618032,2.392913981072047,2.92493481971893,1.9355770216980128,1,251,-1.2369755737418262,9.187538631947055
1218,Na2Sb4O7,Na2Sb4O7_Va_O4,2.9387999999999996,-1.8557798171618032,1.9446082369744648,2.7746603316008605,2.104163990177173,1,311,-1.2369755737418262,8.732260380880026
1219,Na2SiO3,Na2SiO3_Va_O1,3.9955000000000007,-2.6992391030172413,1.855558496948309,3.681385195710336,4.4648771823746785,1,63,-2.158566424325179,11.262421020011159
1220,Na2SiO3,Na2SiO3_Va_O2,3.9955000000000007,-2.6992391030172413,1.388390723489074,1.792391604112825,5.17305038118903,1,95,-2.158566424325179,8.0387571144289
1221,Na2SnO3,Na2SnO3_Va_O1,2.7495000000000003,-2.072807835933908,1.4911487521056277,1.4582995518409103,3.558155047793867,1,95,-1.538575818365933,9.113496561769498
1222,Na2SnO3,Na2SnO3_Va_O2,2.7495000000000003,-2.072807835933908,1.5086257672724364,1.4058614474089528,3.395580088330406,1,91,-1.538575818365933,9.088988093596079
1223,Na2SnO3,Na2SnO3_Va_O3,2.7495000000000003,-2.072807835933908,1.5036822579574365,1.392117409965449,3.4023651731331146,1,83,-1.538575818365933,9.108057032928777
1224,Na3AsO4,Na3AsO4_Va_O1,3.3761,-2.0528031474568964,1.5169268366869164,1.8565538228334355,3.030048468346367,1,111,-0.6589084382122885,5.960277523159008
1225,Na3AsO4,Na3AsO4_Va_O2,3.3761,-2.0528031474568964,1.5367031765163404,1.7974362153886294,3.1197909095144567,1,103,-0.6589084382122885,6.022710029857299
1226,Na3AsO4,Na3AsO4_Va_O3,3.3761,-2.0528031474568964,1.506927484517736,1.8441806235112188,2.9978316773116926,1,127,-0.6589084382122885,5.891070472852341
1227,Na3BO3,Na3BO3_Va_O1,3.1534999999999997,-2.267062791974549,1.2791005784099043,2.5156331496583024,4.728196967019841,1,323,-2.158566424325179,8.629222280936476
1228,Na3BO3,Na3BO3_Va_O2,3.1534999999999997,-2.267062791974549,1.286527059552988,2.540594051134821,4.82580436655018,1,335,-2.158566424325179,8.745140657544914
1229,Na3BO3,Na3BO3_Va_O3,3.1534999999999997,-2.267062791974549,1.275167480053936,2.5076310503212467,4.694706170474214,1,287,-2.158566424325179,8.473270082504301
1230,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O1,4.4380999999999995,-2.980470083643678,1.8471761549408487,2.790443129075856,5.0003888284266065,1,199,-2.158566424325179,8.91850347471322
1231,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O2,4.4380999999999995,-2.980470083643678,1.7295615398358943,2.170270650780994,4.746174009947638,1,207,-2.158566424325179,9.018952985492742
1232,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O3,4.4380999999999995,-2.980470083643678,1.7437640896550468,2.8485747131758306,5.0223060689854755,1,231,-2.158566424325179,9.167045351327243
1233,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O4,4.4380999999999995,-2.980470083643678,1.6783995270293637,2.230243770555039,4.604589477799531,1,239,-2.158566424325179,9.275911948752015
1234,Na3BiO3,Na3BiO3_Va_O1,2.9553000000000003,-1.7198474360221674,1.202518516146676,1.4271764364664796,2.877220856159844,1,447,-0.9858147743813158,7.117303106519547
1237,Na3SbO3,Na3SbO3_Va_O1,3.0228999999999995,-1.8600301767364535,1.233599171476406,2.1216840746030035,3.2056987946041007,1,447,-1.2369755737418262,8.712022469477478
1238,Na3SbO4,Na3SbO4_Va_O1,2.3398999999999996,-2.005708985581896,1.3280034752738212,1.3499101437245435,3.4103527758693684,1,323,-0.5208045461292565,7.565006914030511
1239,Na3SbO4,Na3SbO4_Va_O2,2.3398999999999996,-2.005708985581896,1.6896411543269056,2.389389527496937,2.704322900920076,1,431,-0.5208045461292565,8.83589356895256
1240,Na3TlO2,Na3TlO2_Va_O1,1.8859,-1.3479438054980846,1.040080706544037,1.611030909279504,3.5318415458428083,1,79,-0.8674893634033586,6.844808823051238
1241,Na3TlO2,Na3TlO2_Va_O2,1.8859,-1.3479438054980846,1.156222978173973,1.9992228719371068,2.990052550501116,1,95,-0.8674893634033586,7.089805919629348
1242,Na4As2O7,Na4As2O7_Va_O2,3.3173,-2.0155756674005305,1.6314853634769144,1.970287759152461,2.398127468707476,1,79,-0.6589084382122885,5.744402153736578
1243,Na4As2O7,Na4As2O7_Va_O3,3.3173,-2.0155756674005305,1.7084466627525752,1.8908815031685529,1.9809984001650112,1,95,-0.6589084382122885,5.640248381161074
1244,Na4As2O7,Na4As2O7_Va_O4,3.3173,-2.0155756674005305,2.0912548118855763,3.4326418524122086,1.5827987706941198,1,103,-0.6589084382122885,7.639005779202021
1245,Na4B2O5,Na4B2O5_Va_O1,3.931799999999999,-2.4025234576854757,1.845713900961803,3.866771063003552,3.84389249960042,1,111,-2.158566424325179,12.195305634577341
1246,Na4B2O5,Na4B2O5_Va_O2,3.931799999999999,-2.4025234576854757,1.3517104707823588,2.316185256690084,4.9550758702360245,1,175,-2.158566424325179,8.289874878394837
1247,Na4B2O5,Na4B2O5_Va_O3,3.931799999999999,-2.4025234576854757,1.3406295346177046,2.372462851852311,5.015227585063228,1,159,-2.158566424325179,8.55563422753491
1248,Na4GeO4,Na4GeO4_Va_O1,2.8884999999999996,-2.0175675590229885,1.2264580719633678,1.4259876648008478,3.6972138063455047,1,305,-1.502819088333178,8.372466251447264
1249,Na4GeO4,Na4GeO4_Va_O2,2.8884999999999996,-2.0175675590229885,1.2117565074226204,1.4357606009606547,3.8500696608523306,1,233,-1.502819088333178,8.408576422936601
1250,Na4GeO4,Na4GeO4_Va_O3,2.8884999999999996,-2.0175675590229885,1.2368473420196695,1.44457099810889,3.789498769588184,1,269,-1.502819088333178,8.413602022198738
1251,Na4GeO4,Na4GeO4_Va_O4,2.8884999999999996,-2.0175675590229885,1.3449276547576416,1.4199232606298169,3.604577191325888,1,323,-1.502819088333178,6.949319647025725
1252,Na4PbO4,Na4PbO4_Va_O1,1.2815,-1.610200159578544,1.2323834548105834,1.066186482334869,2.1552812423927836,1,215,-0.2712847561180753,6.952675500993686
1253,Na4PbO4,Na4PbO4_Va_O2,1.2815,-1.610200159578544,1.2246366108679725,1.0451122066586036,2.23186916188617,1,251,-0.2712847561180753,6.946383647501836
1254,Na4PbO4,Na4PbO4_Va_O3,1.2815,-1.610200159578544,1.214450048156124,1.0536682905084844,2.2212977650978862,1,287,-0.2712847561180753,7.1816485744922645
1255,Na4SiO4,Na4SiO4_Va_O1,3.3997,-2.3901058923563228,1.2509857988408335,1.7846678399703702,4.878239329461296,1,305,-2.158566424325179,8.760681251759213
1256,Na4SiO4,Na4SiO4_Va_O2,3.3997,-2.3901058923563228,1.2277981386290096,1.806239720956594,5.006790119867469,1,233,-2.158566424325179,8.874359753844304
1257,Na4SiO4,Na4SiO4_Va_O3,3.3997,-2.3901058923563228,1.2592779405693129,1.8281771317708524,4.983458396477866,1,269,-2.158566424325179,8.863665916075455
1258,Na4SiO4,Na4SiO4_Va_O4,3.3997,-2.3901058923563228,1.3437535379992207,1.7779377187172276,4.917252691735099,1,323,-2.158566424325179,7.977822079813397
1259,Na4SnO3,Na4SnO3_Va_O1,1.8379000000000003,-1.657075410775862,1.1969717726681846,2.239801726413944,3.500444338946916,1,215,-1.454625234810769,7.3180580332905985
1260,Na4SnO3,Na4SnO3_Va_O2,1.8379000000000003,-1.657075410775862,1.177413117691618,2.0246583033282284,3.519719692742215,1,251,-1.454625234810769,7.440093360147181
1261,Na4SnO3,Na4SnO3_Va_O3,1.8379000000000003,-1.657075410775862,1.1663906719867578,1.9981502611153077,3.4690078851305453,1,287,-1.454625234810769,7.5257573063794085
1262,Na4SnO4,Na4SnO4_Va_O1,2.1317,-1.8676039212452116,1.1892804405561148,1.1507983414686145,3.287664696323242,1,215,-1.538575818365933,7.515011138660514
1263,Na4SnO4,Na4SnO4_Va_O2,2.1317,-1.8676039212452116,1.165292343016625,1.154792715987451,3.3692433076297377,1,251,-1.538575818365933,7.54915525110352
1264,Na4SnO4,Na4SnO4_Va_O3,2.1317,-1.8676039212452116,1.1727474765695347,1.1440239344205128,3.3105133025008993,1,287,-1.538575818365933,7.5422145966939675
1265,Na4SnO4,Na4SnO4_Va_O4,2.1317,-1.8676039212452116,1.3216859107307752,1.1784431761226957,3.001566912093745,1,323,-1.538575818365933,5.718716554647457
1267,Na6PbO5,Na6PbO5_Va_O1,1.1032,-1.5700874682758617,1.349658804960484,1.508565196276811,3.041572487930762,1,91,-0.2712847561180753,5.935360064576251
1268,Na6PbO5,Na6PbO5_Va_O2,1.1032,-1.5700874682758617,1.2844735360975492,1.280438359370244,2.814572594088654,1,95,-0.2712847561180753,7.376151361252444
1269,NaAlO2,NaAlO2_Va_O1,3.9174,-2.933970703512931,1.5016528031852792,1.7853031428518185,5.395552872589185,1,215,-2.158566424325179,7.490427412088198
1270,NaAlO2,NaAlO2_Va_O2,3.9174,-2.933970703512931,1.530096251693467,1.726511145169398,5.391848504393389,1,287,-2.158566424325179,7.152412743900133
1271,NaBO2,NaBO2_Va_O1,4.1874,-2.612621758929598,1.800791350867429,4.794958586711842,3.449865133025346,1,107,-2.158566424325179,12.096112772136959
1272,NaBO2,NaBO2_Va_O2,4.1874,-2.612621758929598,1.507964346670368,2.448975321494773,5.027853391896677,1,143,-2.158566424325179,8.036216507223708
1273,NaBe4SbO7,NaBe4SbO7_Va_O1,3.5778,-2.711356884350132,1.941668185879593,2.7014986752753343,3.1206448235442004,1,467,-0.5208045461292565,8.710826071959632
1274,NaBe4SbO7,NaBe4SbO7_Va_O2,3.5778,-2.711356884350132,1.7424837757829752,3.0993121486146733,5.011200259833176,1,269,-0.5208045461292565,12.237330519074831
1275,NaBe4SbO7,NaBe4SbO7_Va_O3,3.5778,-2.711356884350132,1.9372572126615384,2.725431937952296,3.1862012307484875,1,431,-0.5208045461292565,8.736183748809902
1276,NaBiO2,NaBiO2_Va_O1,0.8683999999999994,-1.7202619228879303,1.6366443656571326,2.7247514926830427,2.109334041238122,1,127,-0.9858147743813158,7.304769609903421
1277,NaCaAsO4,NaCaAsO4_Va_O1,3.6764,-2.503265028793104,1.8405279615041128,1.9926960198065855,2.6314755891546113,1,63,-0.6589084382122885,6.250894478898156
1278,NaCaAsO4,NaCaAsO4_Va_O2,3.6764,-2.503265028793104,1.8789918512128596,2.126140341009416,2.427334317465111,1,79,-0.6589084382122885,6.177261398281861
1279,NaCaAsO4,NaCaAsO4_Va_O3,3.6764,-2.503265028793104,1.9528537329280056,2.0447384729771314,2.6316189929604032,1,111,-0.6589084382122885,6.607743269331294
1280,NaGaO2,NaGaO2_Va_O1,2.9321,-2.2214824766379304,1.5959280894452252,1.7539251355139929,3.781780070850792,1,215,-1.8812876656363955,6.973380025111252
1281,NaGaO2,NaGaO2_Va_O2,2.9321,-2.2214824766379304,1.5658864972153843,1.7928204070167568,3.77296989972817,1,287,-1.8812876656363955,7.288717304691495
1282,NaGeSbO5,NaGeSbO5_Va_O1,2.1107,-2.0808606433189665,2.5932904205604874,2.2361883546979664,2.3600796742538632,1,127,-0.5208045461292565,5.914890888283955
1283,NaGeSbO5,NaGeSbO5_Va_O2,2.1107,-2.0808606433189665,2.2647957572540687,2.646514442124263,2.475917651103239,1,191,-0.5208045461292565,7.401774127814274
1284,NaGeSbO5,NaGeSbO5_Va_O3,2.1107,-2.0808606433189665,2.3735590324656877,2.499235729266061,2.510485336927288,1,255,-0.5208045461292565,6.839469744083534
1285,NaIn(GeO3)2,NaIn(GeO3)2_Va_O1,2.2328,-2.127569738655173,2.3141272338567744,1.7247028897549397,2.8199290379511712,1,47,-1.502819088333178,6.239597360512612
1286,NaIn(GeO3)2,NaIn(GeO3)2_Va_O2,2.2328,-2.127569738655173,2.2469402252806696,2.4611478309729655,2.6180471242303813,1,63,-1.502819088333178,7.579838368613924
1287,NaIn(GeO3)2,NaIn(GeO3)2_Va_O3,2.2328,-2.127569738655173,2.2472316493621367,2.783870360184764,2.68223540533882,1,79,-1.502819088333178,8.79097590202325
1288,NaIn(SiO3)2,NaIn(SiO3)2_Va_O1,3.5292,-2.8000169371551724,2.279725300825057,1.9256079806937965,4.444288631885899,1,71,-1.5993795332042406,7.033975777237748
1289,NaIn(SiO3)2,NaIn(SiO3)2_Va_O2,3.5292,-2.8000169371551724,2.213274541877889,3.4063354472321494,4.455330463321952,1,79,-1.5993795332042406,10.632897832035109
1290,NaIn(SiO3)2,NaIn(SiO3)2_Va_O3,3.5292,-2.8000169371551724,2.2131725069134935,2.701722385377934,4.071183060651412,1,75,-1.5993795332042406,8.170595376901543
1291,NaInO2,NaInO2_Va_O1,2.0346,-1.9855354266379308,1.4896520697887778,1.4689325051693,3.1188850934830707,1,299,-1.5993795332042406,9.001882808798587
1292,NaLi2AsO4,NaLi2AsO4_Va_O1,4.0055,-2.203138256027299,1.4650899255378942,1.9616465792613036,2.7057000669586477,1,197,-0.6589084382122885,7.272354951733361
1293,NaLi2AsO4,NaLi2AsO4_Va_O2,4.0055,-2.203138256027299,1.4950303350020404,1.9112830083684105,2.4702863419340257,1,215,-0.6589084382122885,6.969991464632823
1294,NaLi2AsO4,NaLi2AsO4_Va_O3,4.0055,-2.203138256027299,1.498049076386039,1.959845786892404,2.7162845923653016,1,287,-0.6589084382122885,6.806373156434089
1295,NaSbO3,NaSbO3_Va_O1,2.8378,-2.0606511693103453,2.18834731319333,1.829437473272837,2.532163427688097,1,269,-0.5208045461292565,6.819724972970111
1297,NaSr3SbO6,NaSr3SbO6_Va_O1,3.0766,-2.73731709877743,1.625800969881972,1.7209207333197578,3.40815680704407,1,65,-0.5208045461292565,8.445252318683341
1298,NaSrBO3,NaSrBO3_Va_O1,3.9354,-2.8850838603975086,1.542672078844625,2.5679524233447135,4.3308583475166635,1,431,-2.158566424325179,8.827054925021072
1299,NaSrBO3,NaSrBO3_Va_O2,3.9354,-2.8850838603975086,1.530719698052853,2.576553371972847,4.32787470985864,1,413,-2.158566424325179,8.904847431166521
1300,NaSrBO3,NaSrBO3_Va_O3,3.9354,-2.8850838603975086,1.586647986950031,2.5729998900650113,4.439287662250911,1,341,-2.158566424325179,8.780004378602303
1302,Rb2Al2Sb2O7,Rb2Al2Sb2O7_Va_O1,3.4936000000000003,-2.5277962692307687,1.9017394217521548,2.2332136127623827,3.5416082583549517,1,233,-1.2369755737418262,6.829375014988541
1303,Rb2Al2Sb2O7,Rb2Al2Sb2O7_Va_O2,3.4936000000000003,-2.5277962692307687,2.0422653601682996,1.624469458701181,4.918716202882359,1,215,-1.2369755737418262,5.3245677543906975
1304,Rb2Be2O3,Rb2Be2O3_Va_O1,2.4254,-2.377723397857143,1.3186439947914728,2.264499680717455,4.9182645670409695,1,335,-1.7562254794348755,7.528339843136623
1305,Rb2Be2O3,Rb2Be2O3_Va_O2,2.4254,-2.377723397857143,1.3098038993263637,2.3666260707242195,4.999968065909501,1,323,-1.7562254794348755,7.4107290088977855
1306,Rb2CeO3,Rb2CeO3_Va_O1,2.7647000000000004,-2.7078352658333342,1.3460816284187862,1.2315831392512286,2.9514354267229415,1,431,-1.7562254794348755,8.059101511654188
1307,Rb2CeO3,Rb2CeO3_Va_O2,2.7647000000000004,-2.7078352658333342,1.3443625233666276,1.209487160859462,2.8888394739328636,1,395,-1.7562254794348755,7.970483552786719
1308,Rb2Li2GeO4,Rb2Li2GeO4_Va_O1,3.4064,-2.1233419424074076,1.2371664473941908,1.6308418109381742,3.5434411583541614,1,215,-1.502819088333178,7.943200081144078
1309,Rb2Li2GeO4,Rb2Li2GeO4_Va_O2,3.4064,-2.1233419424074076,1.2326544278601768,1.7740393690188097,3.699129833701568,1,251,-1.502819088333178,8.965348831271651
1310,Rb2Li2GeO4,Rb2Li2GeO4_Va_O3,3.4064,-2.1233419424074076,1.3512413571117623,1.3291855247859476,3.2241135267808785,1,287,-1.502819088333178,6.502735214576827
1311,Rb2Li2GeO4,Rb2Li2GeO4_Va_O4,3.4064,-2.1233419424074076,1.2399846243087431,1.854573897690014,3.466628238260899,1,323,-1.502819088333178,8.824285382905703
1312,Rb2Li2SiO4,Rb2Li2SiO4_Va_O1,4.0457,-2.497921448518519,1.2541720531666507,2.0069932329953044,4.7712572564621745,1,215,-1.7562254794348755,8.92342332736522
1313,Rb2Li2SiO4,Rb2Li2SiO4_Va_O2,4.0457,-2.497921448518519,1.2467161043174848,2.1810237774861636,4.816943426451105,1,251,-1.7562254794348755,9.675642798381563
1314,Rb2Li2SiO4,Rb2Li2SiO4_Va_O3,4.0457,-2.497921448518519,1.37289685755873,1.6015274357297469,4.721237098109178,1,287,-1.7562254794348755,7.148167237877705
1315,Rb2Li2SiO4,Rb2Li2SiO4_Va_O4,4.0457,-2.497921448518519,1.2682150732828297,2.2270934773805617,4.700496843580422,1,323,-1.7562254794348755,9.580167010914234
1316,Rb2Li3GaO4,Rb2Li3GaO4_Va_O1,3.5932000000000004,-2.0277087522499997,1.1360217436941256,1.412355801316802,3.997703054634834,1,79,-1.7562254794348755,8.413371188000259
1317,Rb2LiAsO4,Rb2LiAsO4_Va_O1,3.6926,-2.109026203541667,1.5404627506685689,2.032133525623072,2.5388462256092144,1,111,-0.6589084382122885,5.66900403635078
1318,Rb2LiAsO4,Rb2LiAsO4_Va_O2,3.6926,-2.109026203541667,1.4624443289524658,1.9392237533867864,2.6849597622143495,1,95,-0.6589084382122885,6.206276247124149
1319,Rb2LiAsO4,Rb2LiAsO4_Va_O3,3.6926,-2.109026203541667,1.4152021281468703,2.003576523478788,2.496336993346202,1,127,-0.6589084382122885,6.36589789207795
1320,Rb2MgO2,Rb2MgO2_Va_O1,2.5014000000000003,-1.9070924115,1.0564066381675623,1.1061368225352242,4.713727234443021,1,79,-1.7562254794348755,6.0677435810945575
1321,Rb2O,Rb2O_Va_O1,1.4732,-1.133168373333333,0.82,0.3969127188451622,3.8917412269279303,1,95,-1.7562254794348755,7.81645095886975
1322,Rb2Pb2O3,Rb2Pb2O3_Va_O1,1.6844,-1.539362617142857,1.6705273842002886,2.3156563089413096,2.499741134779934,1,223,-1.1369603723458594,6.37978188394154
1323,Rb2PbO2,Rb2PbO2_Va_O1,1.8371,-1.499867704999999,1.2705026702586748,1.2183706302997377,2.9763214287761635,1,251,-1.1369603723458594,5.9083600382509935
1324,Rb2PbO2,Rb2PbO2_Va_O2,1.8371,-1.499867704999999,1.5562767872176382,1.9460636008394605,2.609374506362818,1,287,-1.1369603723458594,6.8398071854152205
1325,Rb2PbO2,Rb2PbO2_Va_O3,1.8371,-1.499867704999999,1.2416992022539106,1.2687788231105346,3.0048716340510744,1,323,-1.1369603723458594,5.911477031310332
1326,Rb2PbO2,Rb2PbO2_Va_O4,1.8371,-1.499867704999999,1.65477550972542,1.8747073643696075,2.5816087265062935,1,359,-1.1369603723458594,6.162076028079799
1327,Rb2PbO3,Rb2PbO3_Va_O1,1.3140999999999998,-1.5558054725000003,1.7521345462698212,1.611960507424275,1.49076071778647,1,431,-0.2712847561180753,6.388712056831222
1328,Rb2PbO3,Rb2PbO3_Va_O2,1.3140999999999998,-1.5558054725000003,1.512566128673175,0.824836430678038,1.7480514222384258,1,377,-0.2712847561180753,4.756709667236767
1329,Rb2Si3SnO9,Rb2Si3SnO9_Va_O1,3.9782,-2.8654779920000006,2.265288420966906,2.3971505888352076,4.2064208805913905,1,95,-1.538575818365933,7.457930912622775
1330,Rb2Si3SnO9,Rb2Si3SnO9_Va_O2,3.9782,-2.8654779920000006,2.101580600842526,3.5178546404919366,4.365245771844024,1,119,-1.538575818365933,10.428696434462992
1331,Rb2Sn2O3,Rb2Sn2O3_Va_O1,0.9453999999999998,-1.7204352542857149,1.6478351694372932,3.5201396409054064,2.5439192014517182,1,83,-1.454625234810769,6.574136270514933
1332,Rb2SnO2,Rb2SnO2_Va_O1,2.239,-1.6441546475000002,1.6389673388076338,2.815253649531358,2.459091906969359,1,455,-1.454625234810769,6.282863122164489
1333,Rb2SnO2,Rb2SnO2_Va_O2,2.239,-1.6441546475000002,1.2059172084529577,1.8505156376234224,3.2831193478226393,1,479,-1.454625234810769,5.722933404539919
1334,Rb2SnO3,Rb2SnO3_Va_O1,2.2715,-1.923212555,1.6808750108243984,1.95237329003421,2.681420398324973,1,431,-1.538575818365933,7.305862681693702
1335,Rb2SnO3,Rb2SnO3_Va_O2,2.2715,-1.923212555,1.4050702572516909,0.9654521921931688,2.973184193470278,1,359,-1.538575818365933,4.966544124636687
1336,Rb3AlO3,Rb3AlO3_Va_O1,2.8213,-2.192958231785714,1.1030633211895935,1.0623130519345072,4.890101919209602,1,95,-1.7562254794348755,5.542208441642566
1337,Rb3AlO3,Rb3AlO3_Va_O2,2.8213,-2.192958231785714,1.3077788944130129,2.0319298353912956,4.6028981458250815,1,111,-1.7562254794348755,7.030618337477989
1338,Rb3BiO3,Rb3BiO3_Va_O1,3.1835,-1.6211958614285713,1.2368454618170004,1.193738065945551,2.687356836000304,1,223,-0.9858147743813158,5.139217932853101
1339,Rb3GaO3,Rb3GaO3_Va_O1,2.5813,-1.829943027142856,1.3586028396255856,1.9188954109317824,3.3879056804156233,1,79,-1.7562254794348755,6.994055539700867
