,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vr_max,oxi_state
171,K2MgO2,K2MgO2_Va_O1,2.5940000000000003,-1.9796745647,1.0370545008364616,1.037646905077546,6.131575530000029,0,-4.94918641175,2.0
172,K2O,K2O_Va_O1,1.7232,-1.2478575836666663,0.82,0.3385650409912411,4.534054169999999,0,-1.8717863754999995,1.0
173,K2Pb2O3,K2Pb2O3_Va_O1,1.5620000000000005,-1.5674005930000003,1.6435533525261856,2.440610641714416,4.097887880000039,0,-2.7429510377500006,2.0
174,K2PbO2,K2PbO2_Va_O1,1.8729,-1.5445868726999992,1.5280700757987018,1.898156144499617,4.168767949999969,0,-3.861467181749998,2.0
175,K2PbO2,K2PbO2_Va_O2,1.8729,-1.5445868726999992,1.22109028649284,1.2729591666383462,4.472171290000128,0,-3.861467181749998,2.0
176,K2PbO2,K2PbO2_Va_O4,1.8729,-1.5445868726999992,1.6398893590728936,1.866650441134311,4.092874670000024,0,-3.861467181749998,2.0
177,K2Sn2O3,K2Sn2O3_Va_O1,1.1128,-1.7484540158571429,1.55968193550599,3.653780673303535,4.648751720000186,0,-3.0597945277500003,2.0
178,K2SnO3,K2SnO3_Va_O1,2.1971,-1.960791325583334,1.6419808485156369,1.9660257004440127,4.479691010000247,0,-2.941186988375001,4.0
179,K2SnO3,K2SnO3_Va_O2,2.1971,-1.960791325583334,1.4201159474305936,0.981756732522758,3.5255807400002457,0,-2.941186988375001,4.0
180,K3AlO3,K3AlO3_Va_O1,2.9283,-2.2661893055714293,1.0800495065327116,1.0387619461920332,6.267663470000011,0,-5.287775046333334,3.0
181,K3AlO3,K3AlO3_Va_O2,2.9283,-2.2661893055714293,1.2786564924728616,2.053009951415153,6.590519959999947,0,-5.287775046333334,3.0
182,K3BiO3,K3BiO3_Va_O1,2.9837,-1.6843301366428576,1.1934222549807096,1.288544118901772,4.336039210000203,0,-3.9301036521666677,3.0
183,K3BiO4,K3BiO4_Va_O1,1.2363,-1.647860952375,1.461120754762638,1.335387766232374,1.7593059299999911,0,-2.6365775238,5.0
184,K3BiO4,K3BiO4_Va_O2,1.2363,-1.647860952375,1.2559913325887668,1.4446442863816586,2.2569197899999924,0,-2.6365775238,5.0
185,K3BiO4,K3BiO4_Va_O3,1.2363,-1.647860952375,1.3596332206159163,1.1099608188972532,2.2418834800000784,0,-2.6365775238,5.0
186,K3BiO4,K3BiO4_Va_O4,1.2363,-1.647860952375,1.7553476780368211,2.1460719008515103,2.2479299400000716,0,-2.6365775238,5.0
187,K3GaO3,K3GaO3_Va_O1,2.6601,-1.896276210928572,1.1061070957060146,1.0603584466270697,4.972336149999942,0,-4.424644492166668,3.0
188,K3GaO3,K3GaO3_Va_O2,2.6601,-1.896276210928572,1.333852158847869,1.8971655830202352,5.159453799999946,0,-4.424644492166668,3.0
189,K3SbO3,K3SbO3_Va_O1,3.2578,-1.824618118785715,1.2538072174838404,1.6317101373212508,4.743258180000007,0,-4.2574422771666685,3.0
190,K4Be3O5,K4Be3O5_Va_O1,3.2212,-2.308588006000001,1.257701346762865,2.184786527545679,7.1359624299999584,0,-4.617176012000002,2.0
191,K4Be3O5,K4Be3O5_Va_O2,3.2212,-2.308588006000001,1.183539486966224,1.3781464907697278,6.753646529999978,0,-4.617176012000002,2.0
192,K4Be3O5,K4Be3O5_Va_O3,3.2212,-2.308588006000001,1.184784264141722,1.4398180871089854,6.7667944599999235,0,-4.617176012000002,2.0
193,K4PbO4,K4PbO4_Va_O1,1.6806,-1.5853561968888892,1.2224163988574512,0.8796687145391631,2.798769679999973,0,-3.5670514430000004,4.0
194,K4PbO4,K4PbO4_Va_O2,1.6806,-1.5853561968888892,1.1979646371667434,0.8175647508665369,2.91189354000006,0,-3.5670514430000004,4.0
195,K4PbO4,K4PbO4_Va_O3,1.6806,-1.5853561968888892,1.2120385651215948,0.8685292194312457,2.6679323500001235,0,-3.5670514430000004,4.0
196,K4PbO4,K4PbO4_Va_O4,1.6806,-1.5853561968888892,1.3188050139552487,0.9202323024462608,2.449365549999934,0,-3.5670514430000004,4.0
197,K4SnO4,K4SnO4_Va_O1,2.3496,-1.833078164111112,1.1516050551456698,0.9923581387123116,4.204709850000095,0,-4.124425869250002,4.0
198,K4SnO4,K4SnO4_Va_O2,2.3496,-1.833078164111112,1.1681144091918765,1.0352734729656528,3.950233590000048,0,-4.124425869250002,4.0
199,K4SnO4,K4SnO4_Va_O3,2.3496,-1.833078164111112,1.182490890443199,1.056643674357346,4.045207150000019,0,-4.124425869250002,4.0
200,K4SnO4,K4SnO4_Va_O4,2.3496,-1.833078164111112,1.2507091155316088,1.0674981018668082,3.782446660000128,0,-4.124425869250002,4.0
201,K6Si2O7,K6Si2O7_Va_O1,3.5319,-2.4870975168666662,1.790471193679351,3.797042472662029,6.4773957900000685,0,-4.663307844124999,4.0
202,K6Si2O7,K6Si2O7_Va_O2,3.5319,-2.4870975168666662,1.294650795359,1.7793668779087084,6.392391709999979,0,-4.663307844124999,4.0
203,K6Si2O7,K6Si2O7_Va_O3,3.5319,-2.4870975168666662,1.2739813815063414,1.7761314716497294,6.380189700000196,0,-4.663307844124999,4.0
204,K6Si2O7,K6Si2O7_Va_O4,3.5319,-2.4870975168666662,1.2557634113310585,1.8032797918292611,6.447219470000059,0,-4.663307844124999,4.0
205,KAsO2,KAsO2_Va_O1,3.7234,-1.893294109499999,2.0428502601032266,3.2521215720271996,4.401670849999968,0,-2.524392145999999,3.0
206,KAsO2,KAsO2_Va_O2,3.7234,-1.893294109499999,1.588438492138496,2.063522492275746,3.475804520000006,0,-2.524392145999999,3.0
207,KBO2,KBO2_Va_O1,4.124499999999999,-2.6493241330416666,1.808379796125676,4.31807050059917,6.284706359999982,0,-3.532432177388889,3.0
208,KBiO2,KBiO2_Va_O1,1.6872000000000005,-1.7274063657499994,1.6909699068975024,2.182037568463405,4.066238960000087,0,-2.303208487666666,3.0
209,KInO2,KInO2_Va_O1,2.1456,-1.91814239325,1.635850705304314,1.3579253909924716,4.494489600000074,0,-2.557523191,3.0
210,KSbO2,KSbO2_Va_O1,1.8589,-1.8866991319999995,1.802212692901336,2.920970269980452,4.4793254599998225,0,-2.515598842666666,3.0
211,KSbO3,KSbO3_Va_O1,2.7925,-2.0533213286,2.2357932253282184,1.8010702005981054,4.3210081300000045,0,-2.0533213286,5.0
212,KTlO,KTlO_Va_O1,1.0755,-1.2013808837777784,1.3166777995745214,2.1122458826960884,3.7728499699999904,0,-3.6041426513333352,1.0
213,Li2GeO3,Li2GeO3_Va_O1,3.4576,-2.322119386944445,1.7564349653506546,2.991069972713284,4.615012139999985,0,-3.483179080416668,4.0
214,Li2GeO3,Li2GeO3_Va_O2,3.4576,-2.322119386944445,1.3652047087203154,1.5468594223209264,4.147495839999928,0,-3.483179080416668,4.0
215,Li2O,Li2O_Va_O1,4.8772,-2.061597913888889,0.98,1.168204519962669,7.427469659999995,0,-3.0923968708333334,1.0
216,Li2Si2O5,Li2Si2O5_Va_O1,5.181900000000001,-3.0159132185185182,1.4450636453115957,1.6605604586914726,6.351993590000243,0,-3.3929023708333332,4.0
217,Li2Si2O5,Li2Si2O5_Va_O2,5.181900000000001,-3.0159132185185182,2.5468374981907833,3.348491891953108,6.090730000000244,0,-3.3929023708333332,4.0
218,Li2Si2O5,Li2Si2O5_Va_O3,5.181900000000001,-3.0159132185185182,2.11392758697035,3.5481317001341894,6.377834020000032,0,-3.3929023708333332,4.0
219,Li2SiO3,Li2SiO3_Va_O1,5.1448,-2.882895587777778,1.7543676249109714,3.765117542940948,6.508511050000047,0,-4.324343381666667,4.0
220,Li2SiO3,Li2SiO3_Va_O2,5.1448,-2.882895587777778,1.367848009345796,1.9439154367443665,6.448574930000072,0,-4.324343381666667,4.0
221,Li2SnO3,Li2SnO3_Va_O1,3.2893,-2.2246867915277777,1.3884706258381867,1.800804626980335,5.028501769999943,0,-3.3370301872916666,4.0
222,Li2SnO3,Li2SnO3_Va_O2,3.2893,-2.2246867915277777,1.421818636299479,1.7373979170556284,4.801895669999917,0,-3.3370301872916666,4.0
223,Li2SnO3,Li2SnO3_Va_O3,3.2893,-2.2246867915277777,1.415499632138764,1.7283811814133587,4.833012629999994,0,-3.3370301872916666,4.0
224,Li3AsO4,Li3AsO4_Va_O1,4.2397,-2.270408983125,1.5169493855184373,1.9209146331378673,3.925070489999948,0,-3.632654373,5.0
225,Li3AsO4,Li3AsO4_Va_O2,4.2397,-2.270408983125,1.4626668024848646,1.9366917382193185,3.9620100699999146,0,-3.632654373,5.0
226,Li3AsO4,Li3AsO4_Va_O3,4.2397,-2.270408983125,1.471247625471115,1.951400765075329,3.9118312099999546,0,-3.632654373,5.0
227,Li3BO3,Li3BO3_Va_O1,5.2981,-2.5554420863095233,1.309903996244476,2.4966280991303913,7.263640589999918,0,-5.962698201388888,3.0
228,Li3BO3,Li3BO3_Va_O2,5.2981,-2.5554420863095233,1.2733264597235097,2.570793878591606,7.302907629999945,0,-5.962698201388888,3.0
229,Li3BO3,Li3BO3_Va_O3,5.2981,-2.5554420863095233,1.2988153919415162,2.5575295415649366,7.33130466000001,0,-5.962698201388888,3.0
230,Li3BiO4,Li3BiO4_Va_O1,1.5349,-1.884712245,1.2065973707119009,1.428675806726367,2.1706420599999863,0,-3.015539592,5.0
231,Li3BiO4,Li3BiO4_Va_O2,1.5349,-1.884712245,1.6260762693038433,2.07351588992375,2.7981860999999615,0,-3.015539592,5.0
232,Li3SbO4,Li3SbO4_Va_O1,3.2216999999999993,-2.2137175437499996,1.6490904880882649,2.4738478379801805,4.653637580000018,0,-3.5419480699999992,5.0
233,Li3SbO4,Li3SbO4_Va_O2,3.2216999999999993,-2.2137175437499996,1.249083567388437,1.5750525954426997,4.140833370000005,0,-3.5419480699999992,5.0
234,Li4GeO4,Li4GeO4_Va_O1,4.0272,-2.2978871192592587,1.3868120812400504,1.7684252098683788,5.069368779999772,0,-5.170246018333332,4.0
235,Li4GeO4,Li4GeO4_Va_O2,4.0272,-2.2978871192592587,1.3543613916205228,1.7241108942456838,5.180380769999724,0,-5.170246018333332,4.0
236,Li4PbO4,Li4PbO4_Va_O1,1.3723,-1.919143204259259,1.3569145958822,1.4253715182763198,3.022171759999887,0,-4.318072209583333,4.0
237,Li4PbO4,Li4PbO4_Va_O2,1.3723,-1.919143204259259,1.3792494173530598,1.3452002584233933,2.741590790000041,0,-4.318072209583333,4.0
238,Li5BiO5,Li5BiO5_Va_O1,1.5062,-1.9488605756060613,1.203554022203606,1.7397699228723302,2.26976098000001,0,-4.2874932663333345,5.0
239,Li5BiO5,Li5BiO5_Va_O2,1.5062,-1.9488605756060613,1.540209613620437,2.2017752713403484,3.1586834099999894,0,-4.2874932663333345,5.0
240,Li5BiO5,Li5BiO5_Va_O3,1.5062,-1.9488605756060613,1.225025306062086,1.5569234638985447,2.2991671600000334,0,-4.2874932663333345,5.0
241,Li5SbO5,Li5SbO5_Va_O1,3.0783000000000005,-2.198206253787879,1.2491845381245323,1.9795843312888224,5.002255129999989,0,-4.836053758333334,5.0
242,Li5SbO5,Li5SbO5_Va_O2,3.0783000000000005,-2.198206253787879,1.6322392020531835,2.5550155181691467,4.8999983500000415,0,-4.836053758333334,5.0
243,Li5SbO5,Li5SbO5_Va_O3,3.0783000000000005,-2.198206253787879,1.2755332551970529,1.7738628893716877,4.800263109999955,0,-4.836053758333334,5.0
244,Li8SnO6,Li8SnO6_Va_O1,4.0517,-2.1430056621111113,1.1728702208159925,1.3628324117250872,5.918599580000214,0,-4.018135616458334,4.0
245,LiAlO2,LiAlO2_Va_O1,4.6288,-3.082882981458333,1.4296001480574805,1.921063569350896,7.037490029999967,0,-4.110510641944444,3.0
246,LiAsO3,LiAsO3_Va_O1,3.650700000000001,-1.986835451666666,2.233158903361803,2.5089847451795455,4.2880212300000355,0,-1.986835451666666,5.0
247,LiBO2,LiBO2_Va_O1,5.501,-2.7379905412500003,2.017867839658265,3.950952674776848,6.6961414100000045,0,-3.6506540550000004,3.0
248,LiBO2,LiBO2_Va_O2,5.501,-2.7379905412500003,1.380511775489672,2.1398734688602414,7.27266962000011,0,-3.6506540550000004,3.0
249,LiGaO2,LiGaO2_Va_O1,3.2567000000000004,-2.3788747770833334,1.5743574027522462,2.0062090249688924,5.0219176399999785,0,-3.1718330361111113,3.0
250,LiGaO2,LiGaO2_Va_O2,3.2567000000000004,-2.3788747770833334,1.5232149763392335,2.0266717357714397,5.0092752899999,0,-3.1718330361111113,3.0
251,LiInO2,LiInO2_Va_O1,1.9281999999999997,-2.0632245620833327,1.4302139050490523,1.639714659382878,4.779716080000023,0,-2.750966082777777,3.0
252,LiSb3O8,LiSb3O8_Va_O1,1.1262,-1.960145810277778,2.5763752285228496,2.7469254629996245,3.548756499999977,0,-1.5681166482222224,5.0
253,LiSb3O8,LiSb3O8_Va_O2,1.1262,-1.960145810277778,2.7927754650524235,3.559907060411964,4.805076799999947,0,-1.5681166482222224,5.0
254,LiSb3O8,LiSb3O8_Va_O3,1.1262,-1.960145810277778,2.5571000482100716,2.735852057888418,3.753090139999935,0,-1.5681166482222224,5.0
255,LiSb3O8,LiSb3O8_Va_O4,1.1262,-1.960145810277778,2.5187492582146556,2.795003904936185,3.961730699999984,0,-1.5681166482222224,5.0
256,LiSbO3,LiSbO3_Va_O1,2.3049999999999997,-2.118194097166666,2.185232051394197,2.4652643178020996,4.270184690000301,0,-2.118194097166666,5.0
257,LiSbO3,LiSbO3_Va_O2,2.3049999999999997,-2.118194097166666,2.239950188964073,2.6229005923662303,4.159277680000182,0,-2.118194097166666,5.0
258,Mg(GaO2)2,Mg(GaO2)2_Va_O1,2.6435999999999997,-2.5373796199999994,2.057437557842043,2.164471286507033,5.6557862899999325,0,-2.9602762233333326,3.0
259,Mg(GaO2)2,Mg(GaO2)2_Va_O2,2.6435999999999997,-2.5373796199999994,2.164791428412206,2.4422308896483296,5.611477139999929,0,-2.9602762233333326,3.0
260,Mg(SbO2)2,Mg(SbO2)2_Va_O1,2.3566000000000003,-2.1705149424999997,2.247257477502938,2.5266811950259194,4.938437779999967,0,-2.5322674329166666,3.0
261,Mg(SbO2)2,Mg(SbO2)2_Va_O2,2.3566000000000003,-2.1705149424999997,2.3913436234518324,3.5438403880333182,4.459129279999965,0,-2.5322674329166666,3.0
262,Mg(SbO3)2,Mg(SbO3)2_Va_O1,1.2204999999999997,-2.227293432222222,2.623422811678609,2.951558788863369,4.452067259999987,0,-2.0045640889999996,5.0
263,Mg(SbO3)2,Mg(SbO3)2_Va_O2,1.2204999999999997,-2.227293432222222,2.6181543766427833,2.9552288083076332,4.4524430099999766,0,-2.0045640889999996,5.0
264,Mg2GeO4,Mg2GeO4_Va_O1,3.2892,-2.729311635,2.054104618635752,1.9219571448136403,4.6922941199999375,0,-4.77629536125,4.0
265,Mg2GeO4,Mg2GeO4_Va_O2,3.2892,-2.729311635,1.988359071101306,2.036416461331928,5.010346599999943,0,-4.77629536125,4.0
266,Mg2GeO4,Mg2GeO4_Va_O3,3.2892,-2.729311635,2.000085437055408,2.560866760737587,4.642545649999997,0,-4.77629536125,4.0
267,Mg2SiO4,Mg2SiO4_Va_O1,4.7105,-3.2217519799999996,2.0246774317016203,2.240792191255425,6.759763320000056,0,-5.638065964999999,4.0
268,Mg2SiO4,Mg2SiO4_Va_O2,4.7105,-3.2217519799999996,1.9624047356842675,2.4262009460250775,6.886883860000021,0,-5.638065964999999,4.0
269,Mg2SiO4,Mg2SiO4_Va_O3,4.7105,-3.2217519799999996,1.978143668023242,2.739128908889802,6.721809379999977,0,-5.638065964999999,4.0
270,Mg2SnO4,Mg2SnO4_Va_O1,2.6452,-2.6716233064285717,2.095557891012285,2.2622130596147794,5.525079079999964,0,-4.6753407862500005,4.0
271,Mg2SnO4,Mg2SnO4_Va_O2,2.6452,-2.6716233064285717,1.967551878218179,1.545521679732672,5.398928250000049,0,-4.6753407862500005,4.0
272,Mg3(AsO4)2,Mg3(AsO4)2_Va_O1,3.7674,-2.457165634230768,2.338025179654921,2.013496418375219,3.675441429999987,0,-3.194315324499999,5.0
273,Mg3(AsO4)2,Mg3(AsO4)2_Va_O2,3.7674,-2.457165634230768,2.2844127882122516,2.3976041183048076,3.897180179999973,0,-3.194315324499999,5.0
274,Mg3(AsO4)2,Mg3(AsO4)2_Va_O3,3.7674,-2.457165634230768,2.3589508755567294,2.0266475576627507,3.674535109999974,0,-3.194315324499999,5.0
275,Mg3(AsO4)2,Mg3(AsO4)2_Va_O4,3.7674,-2.457165634230768,2.32432191979167,2.3127244859187024,3.5821218200000065,0,-3.194315324499999,5.0
276,Mg3(BO3)2,Mg3(BO3)2_Va_O1,5.2993,-3.0366663284848485,1.9707507475268855,2.6416591668978153,7.367082699999978,0,-5.567221602222222,3.0
277,Mg3(BO3)2,Mg3(BO3)2_Va_O2,5.2993,-3.0366663284848485,1.9277663201587751,2.850843494361607,7.330453509999993,0,-5.567221602222222,3.0
278,MgAl2O4,MgAl2O4_Va_O1,5.2208,-3.374314229285714,2.023271694617387,2.037486965492664,7.489577900000208,0,-3.936699934166666,3.0
279,MgGeO3,MgGeO3_Va_O1,2.3566000000000003,-2.560048076,2.4014902769604944,3.5800246206459025,4.4688539800000715,0,-3.2000600950000004,4.0
280,MgGeO3,MgGeO3_Va_O2,2.3566000000000003,-2.560048076,2.319051462619258,2.264710052985627,4.002119290000005,0,-3.2000600950000004,4.0
281,MgGeO3,MgGeO3_Va_O3,2.3566000000000003,-2.560048076,2.0764563078768257,2.732291460717855,4.630603889999984,0,-3.2000600950000004,4.0
282,MgO,MgO_Va_O1,4.6587,-3.0533666124999996,1.31,1.800415362880493,7.610649820000001,0,-3.0533666124999996,2.0
283,Na2BiO3,Na2BiO3_Va_O1,1.2405000000000004,-1.7307813988505751,1.465409178794349,2.5745459837687807,2.959808070000017,0,,2.0
284,Na2BiO3,Na2BiO3_Va_O2,1.2405000000000004,-1.7307813988505751,1.4865120273157064,2.5802516950747725,2.5963391599999657,0,,2.0
285,Na2BiO3,Na2BiO3_Va_O3,1.2405000000000004,-1.7307813988505751,1.4725749983626697,2.518970473609788,2.790446960000006,0,,2.0
286,Na2GeO3,Na2GeO3_Va_O1,2.9417999999999997,-2.139358738850575,1.840543768294723,2.927860965346632,4.517056469999952,0,-3.2090381082758626,4.0
287,Na2GeO3,Na2GeO3_Va_O2,2.9417999999999997,-2.139358738850575,1.365304953105308,1.4611478420306878,4.221938589999931,0,-3.2090381082758626,4.0
288,Na2PbO3,Na2PbO3_Va_O1,1.3852000000000002,-1.685241230933908,1.5578671564280668,1.287216116113615,3.5118434600000317,0,-2.527861846400862,4.0
289,Na2PbO3,Na2PbO3_Va_O2,1.3852000000000002,-1.685241230933908,1.5448264821383595,1.3244149362231266,3.720592640000015,0,-2.527861846400862,4.0
290,Na2PbO3,Na2PbO3_Va_O3,1.3852000000000002,-1.685241230933908,1.5622508021994184,1.3005316308390644,3.507689330000014,0,-2.527861846400862,4.0
291,Na2Sb4O7,Na2Sb4O7_Va_O1,2.9387999999999996,-1.8557798171618032,2.051127537584742,2.788231272117096,4.5623656500000696,0,-2.01042813525862,3.0
292,Na2Sb4O7,Na2Sb4O7_Va_O2,2.9387999999999996,-1.8557798171618032,2.392913981072047,2.92493481971893,4.564208150000136,0,-2.01042813525862,3.0
293,Na2Sb4O7,Na2Sb4O7_Va_O3,2.9387999999999996,-1.8557798171618032,2.091654765961163,3.3025776457711866,4.198386270000023,0,-2.01042813525862,3.0
294,Na2Sb4O7,Na2Sb4O7_Va_O4,2.9387999999999996,-1.8557798171618032,1.9446082369744648,2.7746603316008605,4.772936640000021,0,-2.01042813525862,3.0
295,Na2SiO3,Na2SiO3_Va_O1,3.9955000000000007,-2.6992391030172413,1.855558496948309,3.681385195710336,6.465966139999987,0,-4.048858654525862,4.0
296,Na2SiO3,Na2SiO3_Va_O2,3.9955000000000007,-2.6992391030172413,1.388390723489074,1.792391604112825,6.397889370000039,0,-4.048858654525862,4.0
297,Na2SnO3,Na2SnO3_Va_O1,2.7495000000000003,-2.072807835933908,1.4911487521056277,1.4582995518409103,5.344908069999983,0,-3.109211753900862,4.0
298,Na2SnO3,Na2SnO3_Va_O2,2.7495000000000003,-2.072807835933908,1.5086257672724364,1.4058614474089528,5.161102130000026,0,-3.109211753900862,4.0
299,Na2SnO3,Na2SnO3_Va_O3,2.7495000000000003,-2.072807835933908,1.5036822579574365,1.392117409965449,5.1803528900000035,0,-3.109211753900862,4.0
300,Na3AsO4,Na3AsO4_Va_O1,3.3761,-2.0528031474568964,1.5169268366869164,1.8565538228334355,3.9640783899999494,0,-3.2844850359310342,5.0
301,Na3AsO4,Na3AsO4_Va_O2,3.3761,-2.0528031474568964,1.5367031765163404,1.7974362153886294,3.8331289499999546,0,-3.2844850359310342,5.0
302,Na3AsO4,Na3AsO4_Va_O3,3.3761,-2.0528031474568964,1.506927484517736,1.8441806235112188,3.98508406999998,0,-3.2844850359310342,5.0
303,Na3BO3,Na3BO3_Va_O1,3.1534999999999997,-2.267062791974549,1.2791005784099043,2.5156331496583024,6.837499409999859,0,-5.289813181273948,3.0
304,Na3BO3,Na3BO3_Va_O2,3.1534999999999997,-2.267062791974549,1.286527059552988,2.540594051134821,6.852747300000042,0,-5.289813181273948,3.0
305,Na3BO3,Na3BO3_Va_O3,3.1534999999999997,-2.267062791974549,1.275167480053936,2.5076310503212467,6.787945609999847,0,-5.289813181273948,3.0
306,Na3BiO3,Na3BiO3_Va_O1,2.9553000000000003,-1.7198474360221674,1.202518516146676,1.4271764364664796,4.460586569999927,0,-4.012977350718391,3.0
307,Na3BiO4,Na3BiO4_Va_O1,1.1245999999999996,-1.7271877912068965,1.2504614512168737,1.1021086268478897,2.6519825899999976,0,-2.7635004659310343,5.0
308,Na3SbO3,Na3SbO3_Va_O1,3.0228999999999995,-1.8600301767364535,1.233599171476406,2.1216840746030035,5.128975879999766,0,-4.340070412385058,3.0
309,Na3SbO4,Na3SbO4_Va_O1,2.3398999999999996,-2.005708985581896,1.3280034752738212,1.3499101437245435,4.299767370000049,0,-3.2091343769310336,5.0
310,Na3SbO4,Na3SbO4_Va_O2,2.3398999999999996,-2.005708985581896,1.6896411543269056,2.389389527496937,4.801790419999984,0,-3.2091343769310336,5.0
311,Na3TlO2,Na3TlO2_Va_O1,1.8859,-1.3479438054980846,1.040080706544037,1.611030909279504,4.91480296000004,0,-2.6958876109961687,1.0
312,Na3TlO2,Na3TlO2_Va_O2,1.8859,-1.3479438054980846,1.156222978173973,1.9992228719371068,4.638003369999987,0,-2.6958876109961687,1.0
313,Na4As2O7,Na4As2O7_Va_O1,3.3173,-2.0155756674005305,1.7540649876880414,2.0233143153842033,3.1223831600000356,0,-2.6202483676206896,5.0
314,Na4As2O7,Na4As2O7_Va_O2,3.3173,-2.0155756674005305,1.6314853634769144,1.970287759152461,3.2559121500000945,0,-2.6202483676206896,5.0
315,Na4As2O7,Na4As2O7_Va_O3,3.3173,-2.0155756674005305,1.7084466627525752,1.8908815031685529,2.9202493600000796,0,-2.6202483676206896,5.0
316,Na4As2O7,Na4As2O7_Va_O4,3.3173,-2.0155756674005305,2.0912548118855763,3.4326418524122086,3.5251987300000653,0,-2.6202483676206896,5.0
317,Na4B2O5,Na4B2O5_Va_O1,3.931799999999999,-2.4025234576854757,1.845713900961803,3.866771063003552,6.625256120000026,0,-4.404626339090039,3.0
318,Na4B2O5,Na4B2O5_Va_O2,3.931799999999999,-2.4025234576854757,1.3517104707823588,2.316185256690084,7.033295329999996,0,-4.404626339090039,3.0
319,Na4B2O5,Na4B2O5_Va_O3,3.931799999999999,-2.4025234576854757,1.3406295346177046,2.372462851852311,7.080014799999967,0,-4.404626339090039,3.0
320,Na4GeO4,Na4GeO4_Va_O1,2.8884999999999996,-2.0175675590229885,1.2264580719633678,1.4259876648008478,4.8971426500001005,0,-4.539527007801724,4.0
321,Na4GeO4,Na4GeO4_Va_O2,2.8884999999999996,-2.0175675590229885,1.2117565074226204,1.4357606009606547,5.011667060000159,0,-4.539527007801724,4.0
322,Na4GeO4,Na4GeO4_Va_O3,2.8884999999999996,-2.0175675590229885,1.2368473420196695,1.44457099810889,4.922840820000042,0,-4.539527007801724,4.0
323,Na4GeO4,Na4GeO4_Va_O4,2.8884999999999996,-2.0175675590229885,1.3449276547576416,1.4199232606298169,4.630482240000115,0,-4.539527007801724,4.0
324,Na4PbO4,Na4PbO4_Va_O1,1.2815,-1.610200159578544,1.2323834548105834,1.066186482334869,2.74896658000001,0,-3.622950359051724,4.0
325,Na4PbO4,Na4PbO4_Va_O2,1.2815,-1.610200159578544,1.2246366108679725,1.0451122066586036,2.725313049999963,0,-3.622950359051724,4.0
326,Na4PbO4,Na4PbO4_Va_O3,1.2815,-1.610200159578544,1.214450048156124,1.0536682905084844,2.75807702999999,0,-3.622950359051724,4.0
327,Na4PbO4,Na4PbO4_Va_O4,1.2815,-1.610200159578544,1.4285521221202382,1.1685431877800525,2.288921259999947,0,-3.622950359051724,4.0
328,Na4SiO4,Na4SiO4_Va_O1,3.3997,-2.3901058923563228,1.2509857988408335,1.7846678399703702,6.588761620000136,0,-5.3777382578017265,4.0
329,Na4SiO4,Na4SiO4_Va_O2,3.3997,-2.3901058923563228,1.2277981386290096,1.806239720956594,6.670062450000055,0,-5.3777382578017265,4.0
330,Na4SiO4,Na4SiO4_Va_O3,3.3997,-2.3901058923563228,1.2592779405693129,1.8281771317708524,6.619674010000049,0,-5.3777382578017265,4.0
331,Na4SiO4,Na4SiO4_Va_O4,3.3997,-2.3901058923563228,1.3437535379992207,1.7779377187172276,6.424721190000023,0,-5.3777382578017265,4.0
332,Na4SnO3,Na4SnO3_Va_O1,1.8379000000000003,-1.657075410775862,1.1969717726681846,2.239801726413944,5.2327277900000215,0,-3.314150821551724,2.0
